fips,count,avgScore,year
20087,5,0.64,2013
20091,308,0.36,2013
20095,2,0.81,2013
20099,16,0.39,2013
20103,34,0.46,2013
20105,4,0.14,2013
20107,3,0.59,2013
20111,31,0.31,2013
20113,22,0.51,2013
20115,1,0.54,2013
20117,1,0.09,2013
20119,1,0.9,2013
20121,4,0.68,2013
20123,1,0.16,2013
20125,7,0.37,2013
20129,1,-0.75,2013
20131,2,0.45,2013
20133,5,0.44,2013
20139,2,0.42,2013
20143,1,0.5,2013
20149,1,0.41,2013
20151,2,0.48,2013
20155,9,0.51,2013
20159,5,0.17,2013
20161,128,0.35,2013
20167,2,0.03,2013
20169,19,0.43,2013
20173,115,0.36,2013
20177,145,0.42,2013
20185,1,0.39,2013
20191,3,0.04,2013
20193,1,-0.2,2013
20197,1,1.29,2013
20201,2,0.12,2013
20205,1,-0.14,2013
20209,37,0.3,2013
21001,10,0.43,2013
21003,1,0.93,2013
21005,5,0.45,2013
21007,4,0.59,2013
21009,11,0.58,2013
21011,1,0.71,2013
21013,1,0.55,2013
21015,22,0.49,2013
21017,3,0.5,2013
21019,11,0.56,2013
21021,36,0.48,2013
21023,1,0.22,2013
21025,1,0.19,2013
21027,6,0.23,2013
21029,16,0.42,2013
21031,1,0.49,2013
21033,2,0.55,2013
21035,16,0.12,2013
21037,29,0.46,2013
21039,1,0.63,2013
21041,1,-0.46,2013
21043,4,0.62,2013
21045,1,-0.19,2013
21047,22,0.13,2013
21049,9,0.48,2013
21051,2,-0.24,2013
21057,1,0.72,2013
21059,8,0.27,2013
21061,1,0.16,2013
21063,1,0.25,2013
21065,1,1.0,2013
21067,231,0.38,2013
21069,4,0.61,2013
21071,25,0.44,2013
21073,12,0.38,2013
21075,1,0.27,2013
21079,3,0.16,2013
21081,4,0.55,2013
21083,12,0.25,2013
21085,4,0.56,2013
21087,1,0.04,2013
21089,13,0.49,2013
21093,28,0.43,2013
21095,3,0.37,2013
21097,3,0.51,2013
21099,4,0.01,2013
21101,13,0.32,2013
21103,4,0.21,2013
21105,1,0.56,2013
21107,9,0.41,2013
21109,1,1.09,2013
21111,473,0.29,2013
21113,22,0.39,2013
21115,7,0.63,2013
21117,38,0.45,2013
21121,1,0.89,2013
21123,1,0.81,2013
21125,5,0.37,2013
21131,2,0.68,2013
21135,1,0.68,2013
21137,1,0.4,2013
21139,1,0.68,2013
21141,6,0.36,2013
21143,1,0.78,2013
21145,40,0.38,2013
21149,1,-0.11,2013
21151,27,0.26,2013
21153,1,0.69,2013
21155,3,0.26,2013
21157,2,0.69,2013
21159,1,0.51,2013
21161,3,0.15,2013
21163,5,0.56,2013
21165,1,-0.16,2013
21167,3,0.41,2013
21169,3,-0.24,2013
21171,5,0.67,2013
21173,4,0.33,2013
21175,5,0.43,2013
21177,2,0.21,2013
21179,3,0.39,2013
21183,3,0.47,2013
21185,69,0.34,2013
21187,1,0.48,2013
21189,1,-0.12,2013
21193,4,0.48,2013
21195,5,0.17,2013
21197,2,0.64,2013
21199,6,0.48,2013
21205,30,0.42,2013
21207,1,0.28,2013
21209,20,0.45,2013
21211,5,0.74,2013
21213,2,0.61,2013
21215,4,0.22,2013
21217,2,0.73,2013
21219,1,0.76,2013
21221,1,0.18,2013
21223,1,-0.58,2013
21225,1,0.75,2013
21227,62,0.25,2013
21231,3,0.07,2013
21233,1,0.37,2013
21235,25,0.43,2013
21237,1,0.22,2013
21239,6,0.4,2013
22001,10,0.36,2013
22005,25,0.22,2013
22011,4,0.4,2013
22013,1,0.05,2013
22015,18,0.41,2013
22017,75,0.36,2013
22019,18,0.19,2013
22021,22,0.49,2013
22029,4,-0.16,2013
22033,131,0.31,2013
22035,1,0.15,2013
22037,2,0.7,2013
22039,3,0.75,2013
22041,1,-0.42,2013
22043,1,0.39,2013
22045,4,0.44,2013
22047,8,-0.09,2013
22051,115,0.29,2013
22055,51,0.17,2013
22057,6,0.15,2013
22059,1,0.67,2013
22061,18,0.33,2013
22063,8,0.43,2013
22065,1,-0.34,2013
22067,1,0.15,2013
22069,7,-0.01,2013
22071,265,0.25,2013
22073,20,0.31,2013
22075,2,0.59,2013
22077,1,0.81,2013
22079,15,0.5,2013
22081,1,0.49,2013
22083,3,0.48,2013
22087,6,0.37,2013
22089,15,0.21,2013
22093,4,-0.06,2013
22095,11,0.11,2013
22097,5,0.38,2013
22099,3,0.47,2013
22101,3,0.51,2013
22103,33,0.37,2013
22105,27,0.36,2013
22109,9,0.25,2013
22111,2,0.33,2013
22113,2,0.55,2013
22115,7,0.39,2013
22117,3,0.08,2013
22121,2,-0.72,2013
22125,3,0.56,2013
23001,37,0.19,2013
23003,10,0.26,2013
23005,270,0.39,2013
23007,4,0.4,2013
23009,18,0.44,2013
23011,49,0.42,2013
23013,14,0.27,2013
23015,9,0.35,2013
23017,32,0.26,2013
23019,170,0.44,2013
23021,2,0.22,2013
23023,8,0.26,2013
23025,16,0.36,2013
23027,9,0.58,2013
23029,6,0.44,2013
23031,60,0.31,2013
24001,141,0.2,2013
24003,263,0.35,2013
24005,505,0.31,2013
24009,28,0.42,2013
24011,8,0.42,2013
24013,121,0.3,2013
24015,27,0.38,2013
24017,61,0.22,2013
24019,9,0.26,2013
24021,76,0.25,2013
24023,4,0.03,2013
24025,42,0.28,2013
24027,300,0.3,2013
24029,30,0.37,2013
24031,876,0.33,2013
24033,577,0.16,2013
24035,11,0.36,2013
24037,31,0.37,2013
24039,15,0.05,2013
24041,12,0.47,2013
24043,42,0.26,2013
24045,34,0.23,2013
24047,10,0.46,2013
24510,558,0.28,2013
25001,101,0.34,2013
25005,433,0.35,2013
25007,4,-0.06,2013
25009,562,0.35,2013
25013,644,0.31,2013
25017,2038,0.37,2013
25019,2,-0.05,2013
25021,404,0.35,2013
25023,203,0.34,2013
25025,1069,0.29,2013
25027,304,0.34,2013
26003,1,0.04,2013
26005,28,0.31,2013
26007,2,-0.07,2013
26009,13,0.62,2013
26011,4,0.62,2013
26015,6,0.55,2013
26017,51,0.49,2013
26019,11,0.24,2013
26021,73,0.31,2013
26023,2,0.14,2013
26025,65,0.38,2013
26027,8,0.33,2013
26029,3,-0.21,2013
26031,2,0.66,2013
26033,4,0.41,2013
26035,6,0.6,2013
26037,5,0.36,2013
26039,4,0.47,2013
26041,2,0.34,2013
26043,6,0.08,2013
26045,27,0.35,2013
26047,4,0.19,2013
26049,358,0.31,2013
26051,2,0.08,2013
26053,3,0.24,2013
26055,145,0.35,2013
26057,8,0.22,2013
26059,12,0.63,2013
26061,19,0.38,2013
26065,230,0.32,2013
26067,14,0.3,2013
26073,103,0.43,2013
26075,27,0.4,2013
26077,166,0.29,2013
26079,10,0.2,2013
26081,622,0.34,2013
26085,5,0.19,2013
26087,13,0.46,2013
26089,13,0.41,2013
